trial_id,domain,split,scenario_id,failure_mode,condition_order,condition_seed,policy_id,cohort_id,training_seed,policy_order,success,safety_event,protective_stop,limit_violation,contact_force_proxy_breach,catastrophic_event,intervention,completion_time_s,excluded,exclusion_reason,replacement_scenario_id,policy_control_started,incident_timestamp_ns,outcome_reviewer_blinded,scenario_hidden_from_training,trial_seed
sim_0225_targeted_bc_155921,sim,heldout,sim_scenario_0225,nominal,225,515151,targeted_bc_155921,targeted,155921,3,1,0,0,0,0,0,0,10.817257,0,,,1,,1,1,435338677
sim_0226_baseline_bc_003,sim,heldout,sim_scenario_0226,compliance_edge,226,515151,baseline_bc_003,baseline,0,3,1,0,0,0,0,0,0,8.608666,0,,,1,,1,1,2860299465
sim_0226_random_bc_104729,sim,heldout,sim_scenario_0226,compliance_edge,226,515151,random_bc_104729,random,104729,2,1,0,0,0,0,0,0,17.066870,0,,,1,,1,1,3944155099
sim_0226_targeted_bc_104729,sim,heldout,sim_scenario_0226,compliance_edge,226,515151,targeted_bc_104729,targeted,104729,7,1,0,0,0,0,0,0,12.230321,0,,,1,,1,1,1404997973
sim_0226_random_bc_130363,sim,heldout,sim_scenario_0226,compliance_edge,226,515151,random_bc_130363,random,130363,5,1,0,0,0,0,0,0,14.782129,0,,,1,,1,1,688083788
sim_0226_targeted_bc_130363,sim,heldout,sim_scenario_0226,compliance_edge,226,515151,targeted_bc_130363,targeted,130363,4,1,0,0,0,0,0,0,10.423767,0,,,1,,1,1,4291499038
sim_0226_random_bc_155921,sim,heldout,sim_scenario_0226,compliance_edge,226,515151,random_bc_155921,random,155921,1,1,0,0,0,0,0,0,14.619530,0,,,1,,1,1,1125365796
sim_0226_targeted_bc_155921,sim,heldout,sim_scenario_0226,compliance_edge,226,515151,targeted_bc_155921,targeted,155921,6,0,0,0,0,0,0,0,19.315572,0,,,1,,1,1,3312674119
sim_0227_baseline_bc_003,sim,heldout,sim_scenario_0227,high_friction,227,515151,baseline_bc_003,baseline,0,5,1,0,0,0,0,0,0,8.294136,0,,,1,,1,1,1491160060
sim_0227_random_bc_104729,sim,heldout,sim_scenario_0227,high_friction,227,515151,random_bc_104729,random,104729,2,1,0,0,0,0,0,0,11.471236,0,,,1,,1,1,2775065416
sim_0227_targeted_bc_104729,sim,heldout,sim_scenario_0227,high_friction,227,515151,targeted_bc_104729,targeted,104729,4,1,0,0,0,0,0,0,13.534918,0,,,1,,1,1,1293700626
sim_0227_random_bc_130363,sim,heldout,sim_scenario_0227,high_friction,227,515151,random_bc_130363,random,130363,3,1,0,0,0,0,0,0,14.089719,0,,,1,,1,1,817451758
sim_0227_targeted_bc_130363,sim,heldout,sim_scenario_0227,high_friction,227,515151,targeted_bc_130363,targeted,130363,6,0,0,0,0,0,0,0,24.580057,0,,,1,,1,1,917021277
sim_0227_random_bc_155921,sim,heldout,sim_scenario_0227,high_friction,227,515151,random_bc_155921,random,155921,1,1,0,0,0,0,0,0,15.441150,0,,,1,,1,1,2153971725
sim_0227_targeted_bc_155921,sim,heldout,sim_scenario_0227,high_friction,227,515151,targeted_bc_155921,targeted,155921,7,0,0,0,0,0,0,0,23.723005,0,,,1,,1,1,3246217294
sim_0228_baseline_bc_003,sim,heldout,sim_scenario_0228,compliance_edge,228,515151,baseline_bc_003,baseline,0,3,0,0,0,0,0,0,0,29.447928,0,,,1,,1,1,393781550
sim_0228_random_bc_104729,sim,heldout,sim_scenario_0228,compliance_edge,228,515151,random_bc_104729,random,104729,6,1,0,0,0,0,0,0,15.990707,0,,,1,,1,1,1025407976
sim_0228_targeted_bc_104729,sim,heldout,sim_scenario_0228,compliance_edge,228,515151,targeted_bc_104729,targeted,104729,7,0,0,0,0,0,0,0,19.526718,0,,,1,,1,1,4249451481
sim_0228_random_bc_130363,sim,heldout,sim_scenario_0228,compliance_edge,228,515151,random_bc_130363,random,130363,2,1,0,0,0,0,0,0,10.479227,0,,,1,,1,1,4031101283
sim_0228_targeted_bc_130363,sim,heldout,sim_scenario_0228,compliance_edge,228,515151,targeted_bc_130363,targeted,130363,5,1,0,0,0,0,0,0,8.594019,0,,,1,,1,1,2095769652
sim_0228_random_bc_155921,sim,heldout,sim_scenario_0228,compliance_edge,228,515151,random_bc_155921,random,155921,1,1,0,0,0,0,0,0,8.816197,0,,,1,,1,1,2884572979
sim_0228_targeted_bc_155921,sim,heldout,sim_scenario_0228,compliance_edge,228,515151,targeted_bc_155921,targeted,155921,4,1,0,0,0,0,0,0,14.772478,0,,,1,,1,1,454610693
sim_0229_baseline_bc_003,sim,heldout,sim_scenario_0229,high_friction,229,515151,baseline_bc_003,baseline,0,5,0,0,0,0,0,0,0,25.644761,0,,,1,,1,1,4089894889
sim_0229_random_bc_104729,sim,heldout,sim_scenario_0229,high_friction,229,515151,random_bc_104729,random,104729,4,0,0,0,0,0,0,0,18.611461,0,,,1,,1,1,926413172
sim_0229_targeted_bc_104729,sim,heldout,sim_scenario_0229,high_friction,229,515151,targeted_bc_104729,targeted,104729,2,0,0,0,0,0,0,0,21.346794,0,,,1,,1,1,2130660875
sim_0229_random_bc_130363,sim,heldout,sim_scenario_0229,high_friction,229,515151,random_bc_130363,random,130363,3,1,0,0,0,0,0,0,15.155157,0,,,1,,1,1,4256857517
sim_0229_targeted_bc_130363,sim,heldout,sim_scenario_0229,high_friction,229,515151,targeted_bc_130363,targeted,130363,7,1,0,0,0,0,0,0,15.374893,0,,,1,,1,1,1453949520
sim_0229_random_bc_155921,sim,heldout,sim_scenario_0229,high_friction,229,515151,random_bc_155921,random,155921,1,1,0,0,0,0,0,0,15.905332,0,,,1,,1,1,4239594257
sim_0229_targeted_bc_155921,sim,heldout,sim_scenario_0229,high_friction,229,515151,targeted_bc_155921,targeted,155921,6,1,0,0,0,0,0,0,12.284521,0,,,1,,1,1,1077428318
sim_0230_baseline_bc_003,sim,heldout,sim_scenario_0230,high_friction,230,515151,baseline_bc_003,baseline,0,4,0,0,0,0,0,0,0,28.083711,0,,,1,,1,1,2847642879
sim_0230_random_bc_104729,sim,heldout,sim_scenario_0230,high_friction,230,515151,random_bc_104729,random,104729,3,1,0,0,0,0,0,0,13.868490,0,,,1,,1,1,2520795874
sim_0230_targeted_bc_104729,sim,heldout,sim_scenario_0230,high_friction,230,515151,targeted_bc_104729,targeted,104729,5,0,0,0,0,0,0,0,18.716890,0,,,1,,1,1,517190939
sim_0230_random_bc_130363,sim,heldout,sim_scenario_0230,high_friction,230,515151,random_bc_130363,random,130363,2,1,0,0,0,0,0,0,17.401798,0,,,1,,1,1,1481836248
sim_0230_targeted_bc_130363,sim,heldout,sim_scenario_0230,high_friction,230,515151,targeted_bc_130363,targeted,130363,7,1,0,0,0,0,0,0,12.719384,0,,,1,,1,1,1354585425
sim_0230_random_bc_155921,sim,heldout,sim_scenario_0230,high_friction,230,515151,random_bc_155921,random,155921,1,0,0,0,0,0,0,0,20.221981,0,,,1,,1,1,200242167
sim_0230_targeted_bc_155921,sim,heldout,sim_scenario_0230,high_friction,230,515151,targeted_bc_155921,targeted,155921,6,1,0,0,0,0,0,0,10.271892,0,,,1,,1,1,1714995806
sim_0231_baseline_bc_003,sim,heldout,sim_scenario_0231,lateral_offset,231,515151,baseline_bc_003,baseline,0,1,0,0,0,0,0,0,1,23.591692,0,,,1,,1,1,3209357069
sim_0231_random_bc_104729,sim,heldout,sim_scenario_0231,lateral_offset,231,515151,random_bc_104729,random,104729,2,1,0,0,0,0,0,0,13.552079,0,,,1,,1,1,4089710663
sim_0231_targeted_bc_104729,sim,heldout,sim_scenario_0231,lateral_offset,231,515151,targeted_bc_104729,targeted,104729,6,1,0,0,0,0,0,0,13.375973,0,,,1,,1,1,3835816145
sim_0231_random_bc_130363,sim,heldout,sim_scenario_0231,lateral_offset,231,515151,random_bc_130363,random,130363,3,0,0,0,0,0,0,0,25.737059,0,,,1,,1,1,4074492944
sim_0231_targeted_bc_130363,sim,heldout,sim_scenario_0231,lateral_offset,231,515151,targeted_bc_130363,targeted,130363,7,1,0,0,0,0,0,0,8.642072,0,,,1,,1,1,4095853741
sim_0231_random_bc_155921,sim,heldout,sim_scenario_0231,lateral_offset,231,515151,random_bc_155921,random,155921,4,0,0,0,0,0,0,0,24.166484,0,,,1,,1,1,1788140253
sim_0231_targeted_bc_155921,sim,heldout,sim_scenario_0231,lateral_offset,231,515151,targeted_bc_155921,targeted,155921,5,1,0,0,0,0,0,0,16.228088,0,,,1,,1,1,2588219343
sim_0232_baseline_bc_003,sim,heldout,sim_scenario_0232,compliance_edge,232,515151,baseline_bc_003,baseline,0,6,0,0,0,0,0,0,0,18.765749,0,,,1,,1,1,894050483
sim_0232_random_bc_104729,sim,heldout,sim_scenario_0232,compliance_edge,232,515151,random_bc_104729,random,104729,3,1,0,0,0,0,0,0,15.736733,0,,,1,,1,1,536539545
sim_0232_targeted_bc_104729,sim,heldout,sim_scenario_0232,compliance_edge,232,515151,targeted_bc_104729,targeted,104729,4,1,0,0,0,0,0,0,17.184068,0,,,1,,1,1,946818038
sim_0232_random_bc_130363,sim,heldout,sim_scenario_0232,compliance_edge,232,515151,random_bc_130363,random,130363,1,1,0,0,0,0,0,0,11.119374,0,,,1,,1,1,855768532
sim_0232_targeted_bc_130363,sim,heldout,sim_scenario_0232,compliance_edge,232,515151,targeted_bc_130363,targeted,130363,7,1,0,0,0,0,0,0,17.051035,0,,,1,,1,1,1217780214
sim_0232_random_bc_155921,sim,heldout,sim_scenario_0232,compliance_edge,232,515151,random_bc_155921,random,155921,5,0,0,0,0,0,0,0,26.249649,0,,,1,,1,1,654754354
sim_0232_targeted_bc_155921,sim,heldout,sim_scenario_0232,compliance_edge,232,515151,targeted_bc_155921,targeted,155921,2,1,0,0,0,0,0,0,13.977291,0,,,1,,1,1,2126270771
sim_0233_baseline_bc_003,sim,heldout,sim_scenario_0233,lateral_offset,233,515151,baseline_bc_003,baseline,0,6,0,0,0,0,0,0,0,24.035791,0,,,1,,1,1,4112902804
sim_0233_random_bc_104729,sim,heldout,sim_scenario_0233,lateral_offset,233,515151,random_bc_104729,random,104729,5,1,0,0,0,0,0,0,14.439848,0,,,1,,1,1,1069101877
sim_0233_targeted_bc_104729,sim,heldout,sim_scenario_0233,lateral_offset,233,515151,targeted_bc_104729,targeted,104729,7,1,0,0,0,0,0,0,10.933097,0,,,1,,1,1,1359575545
sim_0233_random_bc_130363,sim,heldout,sim_scenario_0233,lateral_offset,233,515151,random_bc_130363,random,130363,3,0,0,0,0,0,0,0,25.207183,0,,,1,,1,1,4263342561
sim_0233_targeted_bc_130363,sim,heldout,sim_scenario_0233,lateral_offset,233,515151,targeted_bc_130363,targeted,130363,2,1,0,0,0,0,0,0,15.712000,0,,,1,,1,1,3952488756
sim_0233_random_bc_155921,sim,heldout,sim_scenario_0233,lateral_offset,233,515151,random_bc_155921,random,155921,4,1,0,0,0,0,0,0,13.205971,0,,,1,,1,1,2527572238
sim_0233_targeted_bc_155921,sim,heldout,sim_scenario_0233,lateral_offset,233,515151,targeted_bc_155921,targeted,155921,1,1,0,0,0,0,0,0,14.753055,0,,,1,,1,1,3767703864
sim_0234_baseline_bc_003,sim,heldout,sim_scenario_0234,high_friction,234,515151,baseline_bc_003,baseline,0,4,1,0,0,0,0,0,0,13.513396,0,,,1,,1,1,3622488548
sim_0234_random_bc_104729,sim,heldout,sim_scenario_0234,high_friction,234,515151,random_bc_104729,random,104729,7,1,0,0,0,0,0,0,9.314046,0,,,1,,1,1,4086708761
sim_0234_targeted_bc_104729,sim,heldout,sim_scenario_0234,high_friction,234,515151,targeted_bc_104729,targeted,104729,3,1,0,0,0,0,0,0,16.307704,0,,,1,,1,1,1992045079
sim_0234_random_bc_130363,sim,heldout,sim_scenario_0234,high_friction,234,515151,random_bc_130363,random,130363,2,0,0,0,0,0,0,0,28.695435,0,,,1,,1,1,1697621115
sim_0234_targeted_bc_130363,sim,heldout,sim_scenario_0234,high_friction,234,515151,targeted_bc_130363,targeted,130363,6,0,0,0,0,0,0,0,20.279694,0,,,1,,1,1,221735050
sim_0234_random_bc_155921,sim,heldout,sim_scenario_0234,high_friction,234,515151,random_bc_155921,random,155921,5,0,0,0,0,0,0,0,23.323217,0,,,1,,1,1,2030502480
sim_0234_targeted_bc_155921,sim,heldout,sim_scenario_0234,high_friction,234,515151,targeted_bc_155921,targeted,155921,1,0,0,0,0,0,0,0,23.511373,0,,,1,,1,1,3712174366
sim_0235_baseline_bc_003,sim,heldout,sim_scenario_0235,compliance_edge,235,515151,baseline_bc_003,baseline,0,3,0,0,0,0,0,0,0,21.407409,0,,,1,,1,1,1747764017
sim_0235_random_bc_104729,sim,heldout,sim_scenario_0235,compliance_edge,235,515151,random_bc_104729,random,104729,7,1,0,0,0,0,0,0,14.194998,0,,,1,,1,1,480551301
sim_0235_targeted_bc_104729,sim,heldout,sim_scenario_0235,compliance_edge,235,515151,targeted_bc_104729,targeted,104729,1,1,0,0,0,0,0,0,12.223549,0,,,1,,1,1,959465911
sim_0235_random_bc_130363,sim,heldout,sim_scenario_0235,compliance_edge,235,515151,random_bc_130363,random,130363,4,1,0,0,0,0,0,0,14.510314,0,,,1,,1,1,3986788245
sim_0235_targeted_bc_130363,sim,heldout,sim_scenario_0235,compliance_edge,235,515151,targeted_bc_130363,targeted,130363,2,0,0,0,0,0,0,1,28.156675,0,,,1,,1,1,1082790081
sim_0235_random_bc_155921,sim,heldout,sim_scenario_0235,compliance_edge,235,515151,random_bc_155921,random,155921,5,1,0,0,0,0,0,0,9.325677,0,,,1,,1,1,3141947513
sim_0235_targeted_bc_155921,sim,heldout,sim_scenario_0235,compliance_edge,235,515151,targeted_bc_155921,targeted,155921,6,1,0,0,0,0,0,0,17.381214,0,,,1,,1,1,2814658568
sim_0236_baseline_bc_003,sim,heldout,sim_scenario_0236,high_friction,236,515151,baseline_bc_003,baseline,0,6,1,0,0,0,0,0,0,16.952926,0,,,1,,1,1,440391079
sim_0236_random_bc_104729,sim,heldout,sim_scenario_0236,high_friction,236,515151,random_bc_104729,random,104729,2,0,0,0,0,0,0,1,27.198543,0,,,1,,1,1,820620462
sim_0236_targeted_bc_104729,sim,heldout,sim_scenario_0236,high_friction,236,515151,targeted_bc_104729,targeted,104729,4,1,0,0,0,0,0,0,16.258651,0,,,1,,1,1,2636285493
sim_0236_random_bc_130363,sim,heldout,sim_scenario_0236,high_friction,236,515151,random_bc_130363,random,130363,1,1,0,0,0,0,0,0,17.162155,0,,,1,,1,1,169621919
sim_0236_targeted_bc_130363,sim,heldout,sim_scenario_0236,high_friction,236,515151,targeted_bc_130363,targeted,130363,7,0,0,0,0,0,0,0,25.555765,0,,,1,,1,1,2887145304
sim_0236_random_bc_155921,sim,heldout,sim_scenario_0236,high_friction,236,515151,random_bc_155921,random,155921,3,0,0,0,0,0,0,0,28.888068,0,,,1,,1,1,2086295040
sim_0236_targeted_bc_155921,sim,heldout,sim_scenario_0236,high_friction,236,515151,targeted_bc_155921,targeted,155921,5,0,0,0,0,0,0,0,22.164246,0,,,1,,1,1,1568864350
sim_0237_baseline_bc_003,sim,heldout,sim_scenario_0237,compliance_edge,237,515151,baseline_bc_003,baseline,0,5,1,0,0,0,0,0,0,8.260448,0,,,1,,1,1,24199786
sim_0237_random_bc_104729,sim,heldout,sim_scenario_0237,compliance_edge,237,515151,random_bc_104729,random,104729,7,0,0,0,0,0,0,1,21.418243,0,,,1,,1,1,380825851
sim_0237_targeted_bc_104729,sim,heldout,sim_scenario_0237,compliance_edge,237,515151,targeted_bc_104729,targeted,104729,3,0,0,0,0,0,0,0,28.732111,0,,,1,,1,1,1217885791
sim_0237_random_bc_130363,sim,heldout,sim_scenario_0237,compliance_edge,237,515151,random_bc_130363,random,130363,1,1,0,0,0,0,0,0,10.412526,0,,,1,,1,1,2395270992
sim_0237_targeted_bc_130363,sim,heldout,sim_scenario_0237,compliance_edge,237,515151,targeted_bc_130363,targeted,130363,2,1,0,0,0,0,0,0,12.596931,0,,,1,,1,1,3788020394
sim_0237_random_bc_155921,sim,heldout,sim_scenario_0237,compliance_edge,237,515151,random_bc_155921,random,155921,4,1,0,0,0,0,0,0,12.802324,0,,,1,,1,1,2825678410
sim_0237_targeted_bc_155921,sim,heldout,sim_scenario_0237,compliance_edge,237,515151,targeted_bc_155921,targeted,155921,6,1,0,0,0,0,0,0,9.214373,0,,,1,,1,1,4257357764
sim_0238_baseline_bc_003,sim,heldout,sim_scenario_0238,nominal,238,515151,baseline_bc_003,baseline,0,3,1,0,0,0,0,0,0,17.003194,0,,,1,,1,1,1790731522
sim_0238_random_bc_104729,sim,heldout,sim_scenario_0238,nominal,238,515151,random_bc_104729,random,104729,1,0,0,0,0,0,0,0,29.024630,0,,,1,,1,1,3774419780
sim_0238_targeted_bc_104729,sim,heldout,sim_scenario_0238,nominal,238,515151,targeted_bc_104729,targeted,104729,2,1,0,0,0,0,0,0,16.034657,0,,,1,,1,1,3918873883
sim_0238_random_bc_130363,sim,heldout,sim_scenario_0238,nominal,238,515151,random_bc_130363,random,130363,4,1,0,0,0,0,0,0,8.001250,0,,,1,,1,1,3607485027
sim_0238_targeted_bc_130363,sim,heldout,sim_scenario_0238,nominal,238,515151,targeted_bc_130363,targeted,130363,7,1,0,0,0,0,0,0,13.726102,0,,,1,,1,1,355588903
sim_0238_random_bc_155921,sim,heldout,sim_scenario_0238,nominal,238,515151,random_bc_155921,random,155921,6,0,0,0,0,0,0,0,21.745677,0,,,1,,1,1,2980458286
sim_0238_targeted_bc_155921,sim,heldout,sim_scenario_0238,nominal,238,515151,targeted_bc_155921,targeted,155921,5,1,0,0,0,0,0,0,15.850819,0,,,1,,1,1,2072036442
sim_0239_baseline_bc_003,sim,heldout,sim_scenario_0239,high_friction,239,515151,baseline_bc_003,baseline,0,7,1,0,0,0,0,0,0,14.185254,0,,,1,,1,1,868848593
sim_0239_random_bc_104729,sim,heldout,sim_scenario_0239,high_friction,239,515151,random_bc_104729,random,104729,4,1,0,0,0,0,0,0,11.255145,0,,,1,,1,1,3372797991
sim_0239_targeted_bc_104729,sim,heldout,sim_scenario_0239,high_friction,239,515151,targeted_bc_104729,targeted,104729,2,1,0,0,0,0,0,0,10.844540,0,,,1,,1,1,2630731543
sim_0239_random_bc_130363,sim,heldout,sim_scenario_0239,high_friction,239,515151,random_bc_130363,random,130363,6,0,0,0,0,0,0,0,21.870695,0,,,1,,1,1,2505788605
sim_0239_targeted_bc_130363,sim,heldout,sim_scenario_0239,high_friction,239,515151,targeted_bc_130363,targeted,130363,1,1,0,0,0,0,0,0,17.529309,0,,,1,,1,1,1852102302
sim_0239_random_bc_155921,sim,heldout,sim_scenario_0239,high_friction,239,515151,random_bc_155921,random,155921,3,1,0,0,0,0,0,0,16.511839,0,,,1,,1,1,2422965090
sim_0239_targeted_bc_155921,sim,heldout,sim_scenario_0239,high_friction,239,515151,targeted_bc_155921,targeted,155921,5,1,0,0,0,0,0,0,14.651962,0,,,1,,1,1,3314093513
sim_0240_baseline_bc_003,sim,heldout,sim_scenario_0240,lateral_offset,240,515151,baseline_bc_003,baseline,0,6,1,0,0,0,0,0,0,15.640238,0,,,1,,1,1,2706945964
sim_0240_random_bc_104729,sim,heldout,sim_scenario_0240,lateral_offset,240,515151,random_bc_104729,random,104729,7,1,0,0,0,0,0,0,8.540236,0,,,1,,1,1,341012083
sim_0240_targeted_bc_104729,sim,heldout,sim_scenario_0240,lateral_offset,240,515151,targeted_bc_104729,targeted,104729,2,1,0,0,0,0,0,0,17.222057,0,,,1,,1,1,3535022140
sim_0240_random_bc_130363,sim,heldout,sim_scenario_0240,lateral_offset,240,515151,random_bc_130363,random,130363,1,0,0,0,0,0,0,0,24.048581,0,,,1,,1,1,658409567
sim_0240_targeted_bc_130363,sim,heldout,sim_scenario_0240,lateral_offset,240,515151,targeted_bc_130363,targeted,130363,5,1,0,0,0,0,0,0,10.908232,0,,,1,,1,1,628872468
sim_0240_random_bc_155921,sim,heldout,sim_scenario_0240,lateral_offset,240,515151,random_bc_155921,random,155921,4,1,0,0,0,0,0,0,12.715372,0,,,1,,1,1,4170454758
sim_0240_targeted_bc_155921,sim,heldout,sim_scenario_0240,lateral_offset,240,515151,targeted_bc_155921,targeted,155921,3,1,0,0,0,0,0,0,16.501153,0,,,1,,1,1,1231695725
sim_0241_baseline_bc_003,sim,heldout,sim_scenario_0241,lateral_offset,241,515151,baseline_bc_003,baseline,0,4,1,0,0,0,0,0,0,9.994477,0,,,1,,1,1,1151775175
sim_0241_random_bc_104729,sim,heldout,sim_scenario_0241,lateral_offset,241,515151,random_bc_104729,random,104729,6,1,0,0,0,0,0,0,14.476317,0,,,1,,1,1,1232424423
sim_0241_targeted_bc_104729,sim,heldout,sim_scenario_0241,lateral_offset,241,515151,targeted_bc_104729,targeted,104729,5,1,0,0,0,0,0,0,12.589221,0,,,1,,1,1,531100598
sim_0241_random_bc_130363,sim,heldout,sim_scenario_0241,lateral_offset,241,515151,random_bc_130363,random,130363,2,0,0,0,0,0,0,0,21.094172,0,,,1,,1,1,3999661455
sim_0241_targeted_bc_130363,sim,heldout,sim_scenario_0241,lateral_offset,241,515151,targeted_bc_130363,targeted,130363,7,1,0,0,0,0,0,0,9.275533,0,,,1,,1,1,852117901
sim_0241_random_bc_155921,sim,heldout,sim_scenario_0241,lateral_offset,241,515151,random_bc_155921,random,155921,1,0,0,0,0,0,0,0,29.691287,0,,,1,,1,1,952721928
sim_0241_targeted_bc_155921,sim,heldout,sim_scenario_0241,lateral_offset,241,515151,targeted_bc_155921,targeted,155921,3,0,0,0,0,0,0,0,25.193267,0,,,1,,1,1,1874811730
sim_0242_baseline_bc_003,sim,heldout,sim_scenario_0242,high_friction,242,515151,baseline_bc_003,baseline,0,5,1,0,0,0,0,0,0,9.193962,0,,,1,,1,1,3163743100
sim_0242_random_bc_104729,sim,heldout,sim_scenario_0242,high_friction,242,515151,random_bc_104729,random,104729,7,0,0,0,0,0,0,0,25.612496,0,,,1,,1,1,2006739829
sim_0242_targeted_bc_104729,sim,heldout,sim_scenario_0242,high_friction,242,515151,targeted_bc_104729,targeted,104729,4,1,0,0,0,0,0,0,8.584971,0,,,1,,1,1,4084341893
sim_0242_random_bc_130363,sim,heldout,sim_scenario_0242,high_friction,242,515151,random_bc_130363,random,130363,3,0,0,0,0,0,0,1,20.758976,0,,,1,,1,1,4030484112
sim_0242_targeted_bc_130363,sim,heldout,sim_scenario_0242,high_friction,242,515151,targeted_bc_130363,targeted,130363,6,1,0,0,0,0,0,0,9.253992,0,,,1,,1,1,1282710613
sim_0242_random_bc_155921,sim,heldout,sim_scenario_0242,high_friction,242,515151,random_bc_155921,random,155921,1,1,0,0,0,0,0,0,17.920657,0,,,1,,1,1,269863295
sim_0242_targeted_bc_155921,sim,heldout,sim_scenario_0242,high_friction,242,515151,targeted_bc_155921,targeted,155921,2,1,0,0,0,0,0,0,13.280029,0,,,1,,1,1,2095234372
sim_0243_baseline_bc_003,sim,heldout,sim_scenario_0243,nominal,243,515151,baseline_bc_003,baseline,0,5,0,0,0,0,0,0,1,22.880656,0,,,1,,1,1,1563304783
sim_0243_random_bc_104729,sim,heldout,sim_scenario_0243,nominal,243,515151,random_bc_104729,random,104729,4,1,0,0,0,0,0,0,11.808522,0,,,1,,1,1,3260453410
sim_0243_targeted_bc_104729,sim,heldout,sim_scenario_0243,nominal,243,515151,targeted_bc_104729,targeted,104729,2,1,0,0,0,0,0,0,11.553062,0,,,1,,1,1,2801081793
sim_0243_random_bc_130363,sim,heldout,sim_scenario_0243,nominal,243,515151,random_bc_130363,random,130363,1,1,0,0,0,0,0,0,13.903169,0,,,1,,1,1,1190903476
sim_0243_targeted_bc_130363,sim,heldout,sim_scenario_0243,nominal,243,515151,targeted_bc_130363,targeted,130363,6,1,0,0,0,0,0,0,8.239603,0,,,1,,1,1,883406651
sim_0243_random_bc_155921,sim,heldout,sim_scenario_0243,nominal,243,515151,random_bc_155921,random,155921,3,1,0,0,0,0,0,0,12.004627,0,,,1,,1,1,3790963415
sim_0243_targeted_bc_155921,sim,heldout,sim_scenario_0243,nominal,243,515151,targeted_bc_155921,targeted,155921,7,1,0,0,0,0,0,0,13.057078,0,,,1,,1,1,3949831806
sim_0244_baseline_bc_003,sim,heldout,sim_scenario_0244,compliance_edge,244,515151,baseline_bc_003,baseline,0,3,1,0,0,0,0,0,0,17.474141,0,,,1,,1,1,3472982644
sim_0244_random_bc_104729,sim,heldout,sim_scenario_0244,compliance_edge,244,515151,random_bc_104729,random,104729,6,1,0,0,0,0,0,0,9.378908,0,,,1,,1,1,1298789267
sim_0244_targeted_bc_104729,sim,heldout,sim_scenario_0244,compliance_edge,244,515151,targeted_bc_104729,targeted,104729,5,1,0,0,0,0,0,0,17.142211,0,,,1,,1,1,2117005635
sim_0244_random_bc_130363,sim,heldout,sim_scenario_0244,compliance_edge,244,515151,random_bc_130363,random,130363,1,0,0,0,0,0,0,0,20.344717,0,,,1,,1,1,162295996
sim_0244_targeted_bc_130363,sim,heldout,sim_scenario_0244,compliance_edge,244,515151,targeted_bc_130363,targeted,130363,4,1,0,0,0,0,0,0,17.757149,0,,,1,,1,1,615618463
sim_0244_random_bc_155921,sim,heldout,sim_scenario_0244,compliance_edge,244,515151,random_bc_155921,random,155921,7,0,0,0,0,0,0,0,21.625099,0,,,1,,1,1,785473911
sim_0244_targeted_bc_155921,sim,heldout,sim_scenario_0244,compliance_edge,244,515151,targeted_bc_155921,targeted,155921,2,1,0,0,0,0,0,0,9.335359,0,,,1,,1,1,1804231739
sim_0245_baseline_bc_003,sim,heldout,sim_scenario_0245,nominal,245,515151,baseline_bc_003,baseline,0,2,0,0,0,0,0,0,0,24.377025,0,,,1,,1,1,1702358147
sim_0245_random_bc_104729,sim,heldout,sim_scenario_0245,nominal,245,515151,random_bc_104729,random,104729,1,1,0,0,0,0,0,0,11.921356,0,,,1,,1,1,1668256299
sim_0245_targeted_bc_104729,sim,heldout,sim_scenario_0245,nominal,245,515151,targeted_bc_104729,targeted,104729,7,1,0,0,0,0,0,0,9.731974,0,,,1,,1,1,2234077485
sim_0245_random_bc_130363,sim,heldout,sim_scenario_0245,nominal,245,515151,random_bc_130363,random,130363,3,0,0,0,0,0,0,0,29.338873,0,,,1,,1,1,1895043480
sim_0245_targeted_bc_130363,sim,heldout,sim_scenario_0245,nominal,245,515151,targeted_bc_130363,targeted,130363,5,1,0,0,0,0,0,0,15.215769,0,,,1,,1,1,843524980
sim_0245_random_bc_155921,sim,heldout,sim_scenario_0245,nominal,245,515151,random_bc_155921,random,155921,6,1,0,0,0,0,0,0,9.891584,0,,,1,,1,1,3718824410
sim_0245_targeted_bc_155921,sim,heldout,sim_scenario_0245,nominal,245,515151,targeted_bc_155921,targeted,155921,4,1,0,0,0,0,0,0,17.121606,0,,,1,,1,1,905848568
sim_0246_baseline_bc_003,sim,heldout,sim_scenario_0246,high_friction,246,515151,baseline_bc_003,baseline,0,5,0,0,0,0,0,0,0,18.980228,0,,,1,,1,1,4037299419
sim_0246_random_bc_104729,sim,heldout,sim_scenario_0246,high_friction,246,515151,random_bc_104729,random,104729,7,1,0,0,0,0,0,0,14.623998,0,,,1,,1,1,968379571
sim_0246_targeted_bc_104729,sim,heldout,sim_scenario_0246,high_friction,246,515151,targeted_bc_104729,targeted,104729,4,1,0,0,0,0,0,0,13.378608,0,,,1,,1,1,3271289365
sim_0246_random_bc_130363,sim,heldout,sim_scenario_0246,high_friction,246,515151,random_bc_130363,random,130363,1,0,0,0,0,0,0,0,23.693629,0,,,1,,1,1,759955455
sim_0246_targeted_bc_130363,sim,heldout,sim_scenario_0246,high_friction,246,515151,targeted_bc_130363,targeted,130363,3,0,0,0,0,0,0,0,23.467347,0,,,1,,1,1,345834453
